Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
B4D94AD4BA566CAFF6A702ADEB39E76A43484364_1646932182,03/10/2022 05:09:42 PM +0000,Crash Service,"(30.410334,-97.75142)",30.410334,-97.75142,11250 Taylor Draper Ln,ARCHIVED,03/10/2022 06:05:03 PM +0000
55625EDC17AEA241D22CFA9C01BD7CAB7F616707_1646934718,03/10/2022 05:51:58 PM +0000,COLLISION/PRIVATE PROPERTY,"(30.395304,-97.827687)",30.395304,-97.827687,9500 MC NEIL DR,ARCHIVED,03/10/2022 06:15:03 PM +0000
407ACB196B60D52341AE7596E38E99B8A59E6F50_1646929121,03/10/2022 04:18:41 PM +0000,COLLISION WITH INJURY,"(30.334245,-97.607393)",30.334245,-97.607393,9787-9800 E US 290 HWY SVRD EB,ARCHIVED,03/10/2022 06:25:04 PM +0000
2192F9498F37E8D5F2BBA41585B5C7ED4D0DB457_1646931357,03/10/2022 04:55:57 PM +0000,Crash Urgent,"(30.382401,-97.744057)",30.382401,-97.744057,9111 Jollyville Rd,ARCHIVED,03/10/2022 06:35:03 PM +0000
92351C1043DD9CA754A18B952870682056B0C783_1646939494,03/10/2022 07:11:34 PM +0000,Crash Urgent,"(30.387612,-97.743198)",30.387612,-97.743198,9600 Research Blvd Svrd Nb,ARCHIVED,03/10/2022 07:20:04 PM +0000
36E7ECFE17F4820835ACFADF14E0A7689A9974B1_1646939519,03/10/2022 07:11:59 PM +0000,COLLISN/ LVNG SCN,"(30.18793,-97.617233)",30.18793,-97.617233,4334-4434 E Sh 71 Eb,ARCHIVED,03/10/2022 07:35:04 PM +0000
0F754698CC619F9AD3277E799702024DCBF3FAEB_1646933033,03/10/2022 05:23:53 PM +0000,Crash Urgent,"(30.213932,-97.724896)",30.213932,-97.724896,4710-5604 E BEN WHITE BLVD WB,ARCHIVED,03/10/2022 07:40:04 PM +0000
20B4D8CAE1EAD69A3B2FCD9231FA7FB9A4F85DF1_1646941368,03/10/2022 07:42:48 PM +0000,Crash Urgent,"(30.287444,-97.724515)",30.287444,-97.724515,2100-4124 N Ih 35 Upper Deck Sb,ARCHIVED,03/10/2022 08:10:04 PM +0000
D38D6B33E339A65214B43F52FC74BF2319B39101_1646939949,03/10/2022 07:19:09 PM +0000,Crash Urgent,"(30.160294,-97.789771)",30.160294,-97.789771,9600 S Ih 35 Svrd Sb,ARCHIVED,03/10/2022 08:25:03 PM +0000
AABC61851BC22BF2388AE4882DCAB21E13AFE173_1646931545,03/10/2022 04:59:05 PM +0000,Crash Service,"(30.241779,-97.72828)",30.241779,-97.72828,E Riverside Dr & Royal Crest Dr,ARCHIVED,03/10/2022 08:40:04 PM +0000
DD4478F128D0B98D0B5E8AA21A2B463332341465_1646943844,03/10/2022 08:24:04 PM +0000,Crash Urgent,"(30.298239,-97.705678)",30.298239,-97.705678,Aldrich St & Simond Ave,ARCHIVED,03/10/2022 10:00:03 PM +0000
39E54A158CBD072006F00EDDBF9A12712457328D_1646949147,03/10/2022 09:52:27 PM +0000,Crash Service,"(30.278991,-97.732251)",30.278991,-97.732251,400-516 E Martin Luther King Jr Blvd,ARCHIVED,03/10/2022 10:30:03 PM +0000
CE885C5D5C3E2E8547208CFEA233DA2532C6D071_1646950685,03/10/2022 10:18:05 PM +0000,Crash Urgent,"(30.188451,-97.915074)",30.188451,-97.915074,S Sh 45 W Wb & Hollister Dr,ARCHIVED,03/10/2022 10:40:03 PM +0000
1F62B8ED2C054CF3BAB71F1B52CA8AEE33B4CF82_1646949729,03/10/2022 10:02:09 PM +0000,Crash Urgent,"(30.243652,-97.78236)",30.243652,-97.78236,Barton Skwy & S Lamar Blvd,ARCHIVED,03/10/2022 10:55:03 PM +0000
185B44A1DEEF7AC2851ECBD3FA9B3CDD1A40C152_1646951593,03/10/2022 10:33:13 PM +0000,COLLISION,"(30.338959,-97.526379)",30.338959,-97.526379,12600-BLK CASTING DR,ARCHIVED,03/10/2022 10:55:03 PM +0000
D57E26B7373EC13D398C5F457CE8783839950FE0_1646945511,03/10/2022 08:51:51 PM +0000,Crash Urgent,"(30.3437,-97.705382)",30.3437,-97.705382,Northcrest Blvd & E Anderson Ln Svrd Eb,ARCHIVED,03/10/2022 11:10:02 PM +0000
F220B708923B41B9B9EE5F9CDBB561FBE9C1A20B_1646947978,03/10/2022 09:32:58 PM +0000,Crash Urgent,"(30.167105,-97.788557)",30.167105,-97.788557,S Congress Ave & W Slaughter Ln,ARCHIVED,03/10/2022 11:10:02 PM +0000
E0F05ED4FD4FFB1AF17B55948173BFE2900CEFB4_1646954116,03/10/2022 11:15:16 PM +0000,Crash Urgent,"(30.265843,-97.738589)",30.265843,-97.738589,Neches St & E 5th St,ARCHIVED,03/10/2022 11:25:05 PM +0000
FE9CFBA27320B7BF42256D26FF2979B002274288_1646953133,03/10/2022 10:58:53 PM +0000,COLLISION,"(30.231569,-97.819083)",30.231569,-97.819083,5200-blk Brodie Ln,ARCHIVED,03/10/2022 11:25:05 PM +0000
B5F55A9D15C6752E5D9DFD7336FFB008B403DC19_1646941284,03/10/2022 07:41:24 PM +0000,COLLISION,"(30.317064,-97.982662)",30.317064,-97.982662,15314 W Sh 71,ARCHIVED,03/10/2022 11:40:05 PM +0000
DFF17A997C0881052E744E1A816ECDE7332018A3_1646954281,03/10/2022 11:18:01 PM +0000,Crash Urgent,"(30.354001,-97.747373)",30.354001,-97.747373,6900-7127 N Mopac Expy Svrd Nb,ARCHIVED,03/10/2022 11:40:05 PM +0000
7EF9F14B2A0065D1F278DDDEAAC25164AAF069D2_1646949943,03/10/2022 10:05:43 PM +0000,Crash Urgent,"(30.398893,-97.774458)",30.398893,-97.774458,SPICEBRUSH DR & YAUPON DR,ARCHIVED,03/11/2022 02:00:04 AM +0000
99D746FCE4F09B8397F84131B830A865AB4308E1_1646955034,03/10/2022 11:30:34 PM +0000,Crash Urgent,"(30.272748,-97.741106)",30.272748,-97.741106,E 11th St & Congress Ave,ARCHIVED,03/11/2022 12:00:03 AM +0000
8D4F80DF0D37819CDE3E3D2BB9982D111EBAC97C_1646956280,03/10/2022 11:51:20 PM +0000,Crash Service,"(30.245077,-97.715606)",30.245077,-97.715606,517-1005 S Pleasant Valley Rd,ARCHIVED,03/11/2022 12:05:05 AM +0000
01E3A3BB9CD2511B27D53D2F775104E07AC4F107_1646953892,03/10/2022 11:11:32 PM +0000,COLLISION WITH INJURY,"(30.131984,-97.647146)",30.131984,-97.647146,12700 FM 812 RD,ARCHIVED,03/11/2022 12:05:05 AM +0000
16DA813BD551FF6880E9C1BF6CEB03103EF69DB4_1646954271,03/10/2022 11:17:51 PM +0000,Crash Urgent,"(30.212358,-97.713227)",30.212358,-97.713227,6131-6211 E BEN WHITE BLVD EB,ARCHIVED,03/11/2022 12:20:05 AM +0000
01B45189A34F284F41AB07AFBC3531D83C480D90_1646956633,03/10/2022 11:57:13 PM +0000,COLLISION,"(30.287838,-97.815591)",30.287838,-97.815591,4611 Bee Caves Rd,ARCHIVED,03/11/2022 12:25:04 AM +0000
685DF181BE80FF8D2018D3FF7C61F12C471005D2_1646953890,03/10/2022 11:11:30 PM +0000,Crash Urgent,"(30.15762,-97.742007)",30.15762,-97.742007,Thaxton Rd & Running Water Dr,ARCHIVED,03/11/2022 12:30:03 AM +0000
BBFBF362460D2B5A1573BC939A7419DF3FFF1A54_1646957979,03/11/2022 12:19:39 AM +0000,COLLISION,"(30.348731,-97.559344)",30.348731,-97.559344,12500-blk MANOR DOWNS RD,ARCHIVED,03/11/2022 12:35:03 AM +0000
A5B1D7E217AA227D5B2B8A84920780CF637960E2_1646952941,03/10/2022 10:55:41 PM +0000,Crash Service,"(30.218736,-97.669673)",30.218736,-97.669673,1600-1826 E SH 71 EB,ARCHIVED,03/11/2022 12:40:03 AM +0000
6C8E459F96D9CF05E1FAC5432DF1066B42609E52_1646954987,03/10/2022 11:29:47 PM +0000,Crash Urgent,"(30.412174,-97.70861)",30.412174,-97.70861,12200 N Mopac Expy Nb,ARCHIVED,03/11/2022 12:40:03 AM +0000
45CE120FEAA2C1A2BB53DB6C8FB833E58D6BB661_1646954066,03/10/2022 11:14:26 PM +0000,Crash Urgent,"(30.265843,-97.738589)",30.265843,-97.738589,E 5TH ST & NECHES ST,ARCHIVED,03/11/2022 01:00:03 AM +0000
533958A2148AA8A3466FA3A8340D51E28294F41D_1646957233,03/11/2022 12:07:13 AM +0000,Crash Urgent,"(30.376949,-97.675583)",30.376949,-97.675583,N Ih 35 Svrd Nb & E Braker Ln,ARCHIVED,03/11/2022 01:05:03 AM +0000
97E3D7DDE9CFE479809108E9E82145A7912A08A2_1646956272,03/10/2022 11:51:12 PM +0000,Crash Urgent,"(30.242608,-97.717185)",30.242608,-97.717185,517-1005 S Pleasant Valley Rd,ARCHIVED,03/11/2022 01:10:04 AM +0000
3C457CE18C2E37A4437E0201076AD638367EF0EA_1646959139,03/11/2022 12:38:59 AM +0000,Crash Urgent,"(30.195334,-97.842289)",30.195334,-97.842289,Brodie Ln & Davis Ln,ARCHIVED,03/11/2022 01:40:04 AM +0000
662791B56C06D86D3C0CB16E8163662DD014FD9F_1646956214,03/10/2022 11:50:14 PM +0000,Crash Service,"(30.322255,-97.708182)",30.322255,-97.708182,Brooks St & E Koenig Ln Svrd Wb,ARCHIVED,03/11/2022 02:25:03 AM +0000
08035191DD04AF9D68F7F8A779CAE1181F1937A1_1646960847,03/11/2022 01:07:27 AM +0000,COLLISION WITH INJURY,"(30.040576,-97.656996)",30.040576,-97.656996,18950 CAMINO REAL,ARCHIVED,03/11/2022 02:20:04 AM +0000
D34531F611D60FFDC05468DF2EE6050B2F736741_1646961464,03/11/2022 01:17:44 AM +0000,COLLISION,"(30.035057,-97.687844)",30.035057,-97.687844,10700 N Us Hwy 183,ARCHIVED,03/11/2022 02:35:04 AM +0000
5527E76C85E5B71C6DEFA5F0099519B1D67B4627_1646960514,03/11/2022 01:01:54 AM +0000,Crash Urgent,"(30.261507,-97.759979)",30.261507,-97.759979,1500 Barton Springs Rd,ARCHIVED,03/11/2022 02:40:05 AM +0000
88308D640F3031B16B0E9C4663716C0CB7169E50_1646961415,03/11/2022 01:16:55 AM +0000,Crash Service,"(30.182711,-97.74662)",30.182711,-97.74662,5100 Creek Bend Dr,ARCHIVED,03/11/2022 03:10:03 AM +0000
C6944467DA0C65A08C39BB5A0314CC143936EAA3_1646964065,03/11/2022 02:01:05 AM +0000,Crash Service,"(30.374906,-97.689008)",30.374906,-97.689008,10610 Motheral Dr,ARCHIVED,03/11/2022 03:10:03 AM +0000
A0C3CD9E41D288D91A6651CFC2B768DF5E86B175_1646965104,03/11/2022 02:18:24 AM +0000,COLLISION,"(30.398952,-97.641062)",30.398952,-97.641062,13021 DESSAU RD,ARCHIVED,03/11/2022 03:15:04 AM +0000
76FBDD2B2EA23E13A5B1DBCF7900B3D92134F3A1_1646962179,03/11/2022 01:29:39 AM +0000,Crash Urgent,"(30.368549,-97.612864)",30.368549,-97.612864,5800-6324 E Parmer Ln,ARCHIVED,03/11/2022 03:25:03 AM +0000
ED9F6E93628B252A0175477AEFFA3C7508338438_1646967158,03/11/2022 02:52:38 AM +0000,Crash Urgent,"(30.443859,-97.742349)",30.443859,-97.742349,Mc Neil Dr & W Parmer Ln,ARCHIVED,03/11/2022 03:25:03 AM +0000
9449672FEF19BA0F9E744F5E7355C5E1400B5504_1646971230,03/11/2022 04:00:30 AM +0000,Crash Service,"(30.441168,-97.666175)",30.441168,-97.666175,Fm 1825 Rd & W Wells Branch Pkwy,ARCHIVED,03/11/2022 04:25:03 AM +0000
177DD4C6C9043D42AD86C6AF3277184F5BBE96FC_1646970693,03/11/2022 03:51:33 AM +0000,Crash Urgent,"(30.231994,-97.791512)",30.231994,-97.791512,Victory Dr & W Ben White Blvd Svrd Wb,ARCHIVED,03/11/2022 05:05:04 AM +0000
B72D0C4CBFF9CFA94406481206390E0C4326FFE4_1646970701,03/11/2022 03:51:41 AM +0000,Crash Urgent,"(30.380013,-97.724878)",30.380013,-97.724878,BURNET RD & LONGHORN BLVD,ARCHIVED,03/11/2022 05:10:04 AM +0000
4A6C39763AD109EB75CE31C1EBFD53A0E883EE68_1646967945,03/11/2022 03:05:45 AM +0000,COLLISION WITH INJURY,"(30.396061,-97.861358)",30.396061,-97.861358,6400-6554 N FM 620 RD,ARCHIVED,03/11/2022 05:25:02 AM +0000
7C8D848F32FA1C53815556EE08AA8EE5994C5A51_1646973193,03/11/2022 04:33:13 AM +0000,Crash Urgent,"(30.398945,-97.738993)",30.398945,-97.738993,4100-4198 W Braker Ln,ARCHIVED,03/11/2022 05:40:04 AM +0000
D57E26B7373EC13D398C5F457CE8783839950FE0_1646977179,03/11/2022 05:39:39 AM +0000,COLLISION,"(30.325908,-97.670101)",30.325908,-97.670101,7707-8211 E US 290 HWY SVRD EB,ARCHIVED,03/11/2022 05:50:04 AM +0000
BA2E8AA59E4161EE5807078F7226C405FDE751A6_1646977281,03/11/2022 05:41:21 AM +0000,Crash Urgent,"(30.325908,-97.670101)",30.325908,-97.670101,7707-8211 E US 290 HWY SVRD EB,ARCHIVED,03/11/2022 05:55:02 AM +0000
0AD54E429B2B6238550F24701541130B978E4640_1646975454,03/11/2022 05:10:54 AM +0000,Crash Urgent,"(30.371289,-97.721395)",30.371289,-97.721395,Research Blvd Svrd Nb & Metric Blvd,ARCHIVED,03/11/2022 06:30:03 AM +0000
9F7F230B6748530889D6D498FF5F5E2934FDBE69_1646977370,03/11/2022 05:42:50 AM +0000,Crash Urgent,"(30.443538,-97.833105)",30.443538,-97.833105,Boulder Ln & N Fm 620 Rd,ARCHIVED,03/11/2022 08:35:04 AM +0000
F4F9DD8C2988666B84167D2D7E58D654A53560A1_1646991245,03/11/2022 09:34:05 AM +0000,Crash Service,"(30.454814,-97.791258)",30.454814,-97.791258,Pond Springs Rd & N Us 183 Hwy Svrd Nb,ARCHIVED,03/11/2022 09:45:04 AM +0000
05CB9B4D144059E5F5D6FE24870A4229C0537E41_1646992426,03/11/2022 09:53:46 AM +0000,Crash Urgent,"(30.434257,-97.769674)",30.434257,-97.769674,Mc Neil Dr & Spicewood Springs Rd,ARCHIVED,03/11/2022 10:40:03 AM +0000
ECFECE8663D32713C352CAAB824C71F53F9974D2_1646997485,03/11/2022 11:18:05 AM +0000,COLLISION,"(30.229366,-97.620823)",30.229366,-97.620823,12400-12529 TESLA RD,ARCHIVED,03/11/2022 11:55:03 AM +0000
E6D0914A425B1244D03A0316B6AA209ABD26D0E0_1646999165,03/11/2022 11:46:05 AM +0000,COLLISION,"(30.186735,-97.606171)",30.186735,-97.606171,4500-4543 E SH 71 WB,ARCHIVED,03/11/2022 11:55:03 AM +0000
584ECC77DAA8F08488FD96DA8F4DBF91E2378EFF_1646999176,03/11/2022 11:46:16 AM +0000,Crash Urgent,"(30.250174,-97.685686)",30.250174,-97.685686,800-855 Ed Bluestein Blvd Svrd Nb,ARCHIVED,03/11/2022 11:55:03 AM +0000
89EA5E3955C8729A6247BD196A6E780455F627E8_1646999308,03/11/2022 11:48:28 AM +0000,COLLISION,"(30.186348,-97.609481)",30.186348,-97.609481,E SH 71 WB & ROSS RD,ARCHIVED,03/11/2022 12:50:03 PM +0000
8B0CE07A17B0659637EC25373E8F83EA99FC8B2F_1647003690,03/11/2022 01:01:30 PM +0000,Crash Urgent,"(30.392932,-97.841825)",30.392932,-97.841825,Fm 2222 Rd & Sitio Del Rio Blvd,ARCHIVED,03/11/2022 01:25:03 PM +0000
FD1CDC5192FD84041D83C0EF6053A484314F07F3_1647007060,03/11/2022 01:57:40 PM +0000,Crash Urgent,"(30.386609,-97.743833)",30.386609,-97.743833,9400 Research Blvd Sb,ARCHIVED,03/11/2022 02:40:03 PM +0000
7E7DB55F24DCECA7AE8AE9D4DC0FC241E3127704_1647008728,03/11/2022 02:25:28 PM +0000,COLLISION,"(30.456303,-97.664417)",30.456303,-97.664417,1800-1818 GRAND AVENUE PKWY,ARCHIVED,03/11/2022 02:40:03 PM +0000
7A5025883C3D6B54A0E765B19F53E3343687DB2E_1647003653,03/11/2022 01:00:53 PM +0000,Crash Urgent,"(30.385117,-97.820667)",30.385117,-97.820667,9100-BLK FM 2222 RD,ARCHIVED,03/11/2022 03:00:04 PM +0000
8A2A193948DF988A8B881A75CC050C55ABD1A1DE_1647009480,03/11/2022 02:38:00 PM +0000,Crash Service,"(30.293304,-97.741771)",30.293304,-97.741771,2800 Guadalupe St,ARCHIVED,03/11/2022 03:05:04 PM +0000
F9ACA1E856D5E255C5BE2638827DD7CF87A08B1D_1647007200,03/11/2022 02:00:00 PM +0000,Crash Service,"(30.231922,-97.717237)",30.231922,-97.717237,1705-1913 Crossing Pl,ARCHIVED,03/11/2022 03:55:03 PM +0000
F78E817B092418A38266ECD41F2E54516F47278E_1647014274,03/11/2022 03:57:54 PM +0000,Crash Urgent,"(30.31048,-97.762674)",30.31048,-97.762674,Exposition Blvd & W 35th St,ARCHIVED,03/11/2022 04:50:04 PM +0000
C54222A1F817B742F6FA1D156F5B4CCC3D93D0B4_1647014064,03/11/2022 03:54:24 PM +0000,COLLISION,"(30.227517,-97.611229)",30.227517,-97.611229,13101 TESLA RD,ARCHIVED,03/11/2022 04:20:03 PM +0000
B7CCD06EAE4373F089148CA12686DAE18E47697B_1647013032,03/11/2022 03:37:12 PM +0000,COLLISION,"(30.152591,-97.696316)",30.152591,-97.696316,S US 183 HWY & LAVA HILL RD,ARCHIVED,03/11/2022 04:25:02 PM +0000
518840ACEE770C7541A96E7202F3FF586F7B704D_1647015776,03/11/2022 04:22:56 PM +0000,COLLISION WITH INJURY,"(30.472772,-97.489209)",30.472772,-97.489209,20822-20829 WIND FARM RD,ARCHIVED,03/11/2022 05:10:04 PM +0000
407ACB196B60D52341AE7596E38E99B8A59E6F50_1647018571,03/11/2022 05:09:31 PM +0000,COLLISION,"(30.45529,-97.679159)",30.45529,-97.679159,LONG VISTA DR & SAULS DR,ARCHIVED,03/11/2022 06:20:05 PM +0000
BE342C26551878B839603204C5FD626F436937A8_1647023148,03/11/2022 06:25:48 PM +0000,COLLISION,"(30.329308,-98.020412)",30.329308,-98.020412,W Sh 71 & Pedernales Summit Pkwy,ARCHIVED,03/11/2022 06:45:04 PM +0000
04085CEF4A2F22B0D7DE2D6919476571400985C3_1647021936,03/11/2022 06:05:36 PM +0000,VEHICLE FIRE,"(30.112743,-97.782311)",30.112743,-97.782311,1500-1999 FM 1327 RD,ARCHIVED,03/11/2022 07:05:03 PM +0000
E6477EA575D0D5B1239E1E482793FB1BBF19CC19_1647024883,03/11/2022 06:54:43 PM +0000,Crash Urgent,"(30.306099,-97.707626)",30.306099,-97.707626,1200-1212 Barbara Jordan Blvd,ARCHIVED,03/11/2022 07:35:04 PM +0000
96837C783F8969F1C51C952E08512C7034499A42_1647027458,03/11/2022 07:37:38 PM +0000,Crash Service,"(30.394254,-97.671294)",30.394254,-97.671294,12151 N Ih 35 Svrd Nb,ARCHIVED,03/11/2022 07:45:03 PM +0000
18C775519E031F57D09D66471927ECBBA6D45826_1647027462,03/11/2022 07:37:42 PM +0000,Crash Service,"(30.291591,-97.783429)",30.291591,-97.783429,3100-3199 Redbud Trl,ARCHIVED,03/11/2022 07:45:03 PM +0000
13FEA2C0BAFEBF99CA1AF9FE5E0A15297040CDCE_1647028091,03/11/2022 07:48:11 PM +0000,Crash Urgent,"(30.20035,-97.875783)",30.20035,-97.875783,5800 W Slaughter Ln,ARCHIVED,03/11/2022 08:10:03 PM +0000
5B6606E99564DDD8543C33789D2137EB151ACB60_1647029319,03/11/2022 08:08:39 PM +0000,Crash Urgent,"(30.234288,-97.743079)",30.234288,-97.743079,1300-1329 E Oltorf St,ARCHIVED,03/11/2022 08:25:04 PM +0000
F85AE74DB48DB6D5D3B4F329C93161754DE0AB2A_1647030765,03/11/2022 08:32:45 PM +0000,Crash Urgent,"(30.392342,-97.708282)",30.392342,-97.708282,W Braker Ln & Metric Blvd,ARCHIVED,03/11/2022 08:55:03 PM +0000
267F8AE4D60F1F431986432689DEE51E319E1924_1647029631,03/11/2022 08:13:51 PM +0000,Crash Urgent,"(30.424718,-97.713568)",30.424718,-97.713568,12417-12537 Amherst Dr,ARCHIVED,03/11/2022 09:05:04 PM +0000
844D52FF52B351D0CE26C69174940CB586C3B1DD_1647032374,03/11/2022 08:59:34 PM +0000,COLLISION,"(30.475727,-97.981326)",30.475727,-97.981326,21005-21022 Dodge Trl,ARCHIVED,03/11/2022 09:10:03 PM +0000
431F32811A9AF08F48EB3C2EB0F3A3BA85A802CE_1647032574,03/11/2022 09:02:54 PM +0000,Crash Urgent,"(30.381932,-97.686374)",30.381932,-97.686374,W Braker Ln & N Lamar Blvd,ARCHIVED,03/11/2022 09:25:03 PM +0000
741C07500DE9571F0267456ADC47830465E658E9_1647034716,03/11/2022 09:38:36 PM +0000,Crash Service,"(30.345813,-97.677475)",30.345813,-97.677475,Ferguson Ln & Cameron Rd,ARCHIVED,03/11/2022 09:45:04 PM +0000
B33901810898401751A5BAFB281025DC4CEEB37B_1647035082,03/11/2022 09:44:42 PM +0000,Crash Service,"(30.235072,-97.744442)",30.235072,-97.744442,1211 E Oltorf St,ARCHIVED,03/11/2022 10:40:05 PM +0000
0AEBF3A9339A0D976E082525062CB64CFC9BA651_1647034634,03/11/2022 09:37:14 PM +0000,COLLISION,"(30.390951,-97.776801)",30.390951,-97.776801,Yaupon Dr & Spicewood Springs Rd,ARCHIVED,03/11/2022 10:50:04 PM +0000
C03683BF915B1D9B9B2949494BFDA59AC1C5F7A2_1647038766,03/11/2022 10:46:06 PM +0000,COLLISION,"(30.488343,-97.584026)",30.488343,-97.584026,19800-20125 N Sh 130 Nb,ARCHIVED,03/11/2022 10:55:03 PM +0000
45CE120FEAA2C1A2BB53DB6C8FB833E58D6BB661_1647037845,03/11/2022 10:30:45 PM +0000,Crash Urgent,"(30.334811,-97.739738)",30.334811,-97.739738,2012-2021 W Koenig Ln,ARCHIVED,03/11/2022 11:05:03 PM +0000
C1D262A03495880AB003DDE6D06A10E9E84013F5_1647038893,03/11/2022 10:48:13 PM +0000,COLLISION,"(30.484394,-97.584973)",30.484394,-97.584973,N Sh 130 Nb & Murchison Rid To N 130 Nb Ramp,ARCHIVED,03/11/2022 11:05:03 PM +0000
871C239CCC397E937272817BA4B58F48AF0BC3BC_1647038972,03/11/2022 10:49:32 PM +0000,COLLISION,"(30.380432,-97.944825)",30.380432,-97.944825,15600-15836 OAK GROVE BLVD,ARCHIVED,03/11/2022 11:10:04 PM +0000
8D4F80DF0D37819CDE3E3D2BB9982D111EBAC97C_1647040213,03/11/2022 11:10:13 PM +0000,Crash Urgent,"(30.362251,-97.727318)",30.362251,-97.727318,8300 Hathaway Dr,ARCHIVED,03/11/2022 11:20:04 PM +0000
96FA3E6F71FD2261F7325C90CDA49AEDD8641132_1647039733,03/11/2022 11:02:13 PM +0000,COLLISION/PRIVATE PROPERTY,"(30.164182,-97.692911)",30.164182,-97.692911,6500 S Us 183 Hwy Sb,ARCHIVED,03/11/2022 11:25:03 PM +0000
AA4D91CE2E5A36BB7D4BFC5C70DE0C6B781C3D1F_1647040486,03/11/2022 11:14:46 PM +0000,COLLISION,"(30.445106,-97.711642)",30.445106,-97.711642,4704-4921 W Howard Ln,ARCHIVED,03/11/2022 11:25:03 PM +0000
EEEA8C6D5510BE2A8FC4D34A4E6C0D7BB69407F9_1647039626,03/11/2022 11:00:26 PM +0000,COLLISN/ LVNG SCN,"(30.403596,-97.624082)",30.403596,-97.624082,2310-2901 Crystal Bend Dr,ARCHIVED,03/11/2022 11:40:04 PM +0000
E0837D45B42D05C84938A39FDE34641FF3BC328D_1647040775,03/11/2022 11:19:35 PM +0000,Crash Urgent,"(30.400303,-97.745751)",30.400303,-97.745751,10211-11149 RESEARCH BLVD NB,ARCHIVED,03/12/2022 12:40:04 AM +0000
69981D3A5BBF8A2BA25DB9541830318A04450EC5_1647039703,03/11/2022 11:01:43 PM +0000,Crash Urgent,"(30.227104,-97.830626)",30.227104,-97.830626,5700-6224 S MOPAC EXPY SB,ARCHIVED,03/12/2022 12:45:04 AM +0000
134B8816608BA8D017CB8BD37A8C8491B0AAB268_1647036413,03/11/2022 10:06:53 PM +0000,Crash Urgent,"(30.420258,-97.671958)",30.420258,-97.671958,13509 N IH 35 SVRD NB,ARCHIVED,03/12/2022 12:50:04 AM +0000
784E9240155834852DFF458A730CCEB50229DF32_1647041380,03/11/2022 11:29:40 PM +0000,Crash Urgent,"(30.265629,-97.734205)",30.265629,-97.734205,E 6th St & N Ih 35 Svrd Nb,ARCHIVED,03/12/2022 01:00:04 AM +0000
16DA813BD551FF6880E9C1BF6CEB03103EF69DB4_1647038158,03/11/2022 10:35:58 PM +0000,Crash Service,"(30.391213,-97.72232)",30.391213,-97.72232,2701-3217 W Braker Ln,ARCHIVED,03/12/2022 01:20:04 AM +0000
54C1792C99A96A96A2881600F0CCE1D81061E8B8_1647038747,03/11/2022 10:45:47 PM +0000,Crash Urgent,"(30.167354,-97.659302)",30.167354,-97.659302,S Fm 973 Rd & Burleson Rd,ARCHIVED,03/12/2022 02:10:03 AM +0000
E102F58E52490B7362DDC18B36BE9A77AAE19F31_1647041653,03/11/2022 11:34:13 PM +0000,COLLISION,"(30.443269,-97.668381)",30.443269,-97.668381,15010-15018 N IH 35 SVRD SB,ARCHIVED,03/11/2022 11:45:04 PM +0000
00DC35710D10349FA58F9D679882587A0D70C16A_1647041756,03/11/2022 11:35:56 PM +0000,COLLISN/ LVNG SCN,"(30.34909,-97.542314)",30.34909,-97.542314,11925-12033 E Us 290 Hwy Eb,ARCHIVED,03/12/2022 12:10:03 AM +0000
3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1647042847,03/11/2022 11:54:07 PM +0000,COLLISION,"(30.109861,-97.694815)",30.109861,-97.694815,9600-9799 S Us 183 Hwy,ARCHIVED,03/12/2022 12:10:03 AM +0000
9AE17B153A32567D1646CAA8C4010174C30AC349_1647040682,03/11/2022 11:18:02 PM +0000,Crash Service,"(30.302555,-97.697646)",30.302555,-97.697646,1801 E 51st St,ARCHIVED,03/12/2022 12:20:04 AM +0000
DB5987452717E2FFEF845AB2D6C329551294A18B_1647032998,03/11/2022 09:09:58 PM +0000,Crash Service,"(30.319581,-97.689184)",30.319581,-97.689184,6615 BERKMAN DR,ARCHIVED,03/12/2022 12:25:02 AM +0000
7ABCEEFDCAA05A571408540BD4862CD2F3AAD7A5_1647036607,03/11/2022 10:10:07 PM +0000,Crash Urgent,"(30.224968,-97.770453)",30.224968,-97.770453,S 1st St & Normandy St,ARCHIVED,03/12/2022 12:25:02 AM +0000
88308D640F3031B16B0E9C4663716C0CB7169E50_1647044706,03/12/2022 12:25:06 AM +0000,Crash Service,"(30.414197,-97.673067)",30.414197,-97.673067,12901 N IH 35 SVRD NB,ARCHIVED,03/12/2022 12:50:04 AM +0000
B20BE36DAF687AF80F8875D43801C204F36EDCA7_1647044717,03/12/2022 12:25:17 AM +0000,COLLISION,"(30.253971,-97.605007)",30.253971,-97.605007,N Sh 130 Svrd Sb & Fm 969 Rd,ARCHIVED,03/12/2022 01:20:04 AM +0000
2192F9498F37E8D5F2BBA41585B5C7ED4D0DB457_1647046819,03/12/2022 01:00:19 AM +0000,COLLISN/ LVNG SCN,"(30.161124,-97.686563)",30.161124,-97.686563,9111 Fm 812 Rd,ARCHIVED,03/12/2022 01:45:03 AM +0000
487F7249133F47E44B4A80CF2A0CBAD298B56967_1647049816,03/12/2022 01:50:16 AM +0000,Crash Urgent,"(30.166691,-97.786116)",30.166691,-97.786116,8900-9301 S Ih 35 Nb,ARCHIVED,03/12/2022 02:05:04 AM +0000
